index	table_id	annotator_id	premise	hypothesis	label
7336	T1163	GW22	 Burt Reynolds was born as Burton Leon Reynolds Jr. , (1936-02-11)February 11, 1936 , Lansing, Michigan, U.S..  The occupation of Burt Reynolds is Actor, director, producer.  The years active of Burt Reynolds was on 1958-2018.  The spouse(s) of Burt Reynolds is Judy Carne , ( m. 1963;  div. 1965) , Loni Anderson , ( m. 1988;  div. 1993). 	Burt Reynolds made his debut in 1958 as an actor.	1
8720	T1355	GW22	 The former names of Stony Brook University is State University College on Long Island (1957-1962).  The undergraduates of Stony Brook University is 17,522 (Fall 2018).  The postgraduates of Stony Brook University is 8,732 (Fall 2018).  The academic staff of Stony Brook University is 2,738 (fall 2017). 	Stony Brook University has more postgraduates than undergraduates in fall 2018.	0
13230	T2351	GW27	 The origin of Genesis is Godalming, Surrey, England, United Kingdom.  The years active of Genesis was on 1967-1998, 2006-2007.  The labels of Genesis are Charisma, Virgin, EMI, Decca, Virgin EMI, UMG, London, Atlantic, Atco, Vertigo.  The associated acts of Genesis are Garden Wall, Anon, Mike and the Mechanics. 	Genesis reunited in 2006 for a special world tour.	1
11339	T1874	GW84	 Hunter Hunter was english magazine on Weekly Shonen Jump.  The original run of Hunter Hunter was on March 3, 1998 - present.  The number of volumes of Hunter Hunter are 36  (List of volumes).   Hunter Hunter was magazine on Weekly Shonen Jump. 	Hunter Hunter has been around for over twenty years.	2
2394	T377	GW42	 The parent(s) of Christian Bale is David Bale (father).  Christian Bale was born on 30 January 1974 ( 1974-01-30 ) (age 44) Haverfordwest, Pembrokeshire, Wales.  The birth name of Christian Bale is Christian Charles Philip Bale.  The spouse(s) of Christian Bale is Sandra Blazic ( m.  2000). 	Christian Bale is not married.	0
13049	T2331	GW89	 Equestrian at the Games of the XXXI Olympiad is a sports event.  The venue of Equestrian at the Games of the XXXI Olympiad is National Equestrian Center.  The no. of events of Equestrian at the Games of the XXXI Olympiad is 6.  The competitors of Equestrian at the Games of the XXXI Olympiad is 200 from 43 nations.  	The 31st Olympics Equestrian events were held at the National Equestrian Center.	2
861	T129	GW0	 Iron Man was starring Robert Downey Jr.  Terrence Howard  Jeff Bridges  Shaun Toub  Gwyneth Paltrow.  Iron Man was produced by Avi Arad ,  Kevin Feige.  The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  The country of Iron Man is United States. 	Iron Man premiered in Australia before being released in the United States.	2
12102	T1986	GW72	 I'm with You is a album.  The studio of I'm with You are East West Studios in Los Angeles, California, Shangri La Studio in Malibu, California.  The genre of I'm with You are Funk rock, alternative rock.  The label of I'm with You is Warner Bros.. 	I'm with You fits best into the funk rock genre	1
9502	T1521	GW40	 The mayor of Kanpur (Cawnpore) is Pramila Pandey (BJP).  The divisional commissioner of Kanpur (Cawnpore) is Pradeep Kumar Mohanty, IAS.  The inspector general, kanpur range of Kanpur (Cawnpore) is Alok Singh, IPS.  The dig/senior superintendent of police of Kanpur (Cawnpore) is Sonia Singh, IPS.  	Alok Singh is the Superintendent of Police in Kanpur.	0
13436	T2374	GW112	 The venue of Men's golf at the Games of the XXXI Olympiad is Olympic Golf Course.  The dates of Men's golf at the Games of the XXXI Olympiad is 11-14 August 2016.  The competitors of Men's golf at the Games of the XXXI Olympiad is 60 from 34 nations.  The winning score of Men's golf at the Games of the XXXI Olympiad is 268 (−16).  	Men's golf at the Games of the XXXI Olympiad took place in 2016.	2
1932	T287	GW14	 Cypress Hill was also known as DVX (Devastating Vocal Excellence).  The origin of Cypress Hill is South Gate, California, U.S..  The genres of Cypress Hill are West Coast hip hop , Hardcore hip hop.  The associated acts of Cypress Hill are The Alchemist , Fredwreck , Kottonmouth Kings , Pitbull , Rusko , Travis Barker , Powerflo. 	Cypress Hill was originally formed on the East Coast.	0
11527	T1905	GW84	 The place of origin of Hyderabadi Biryani is India.  The region or state of Hyderabadi Biryani is Hyderabad, Telangana.  The main ingredients of Hyderabadi Biryani are Basmati rice, Goat meat, Spices.  	Telengana is located in South America.	0
3886	T615	GW33	 The settled was on 6th century B.C..  The capital formation was on 1911.  The formation of union territory was on 1956.  The formation of nct was on 1 February 1992. 	Delhi is founded in 6th century B.C.	0
1077	T159	GW0	 The institutions of Kees Schouhamer Immink are Turing Machines Inc,  Philips Research Laboratories ,  Institute for Experimental Mathematics , National University of Singapore.   Kees Schouhamer Immink was born on ( 1946-12-18 )  December 18, 1946  (age 72)   Rotterdam, Netherlands.  The residence of Kees Schouhamer Immink is Netherlands.  The nationality of Kees Schouhamer Immink is Dutch. 	Kees Schouhamer Immink resides in the same country he resides.	2
168	T27	GW1	 The budget of Charlie and the Chocolate Factory is $150 million.  In the box office, Charlie and the Chocolate Factory made $475 million.   The release date of Charlie and the Chocolate Factory are July 10, 2005  ( 2005-07-10 )  (Grauman's Chinese Theatre) , July 15, 2005  ( 2005-07-15 )  (United States) , July 29, 2005  ( 2005-07-29 )  (United Kingdom).  The running time of Charlie and the Chocolate Factory is 115 minutes. 	Charlie and the Chocolate Factory brought in close to half a billion dollars at the box office.	2
7233	T1152	GW17	 The born of Charli XCX is Charlotte Emma Aitchison ,  (1992-08-02) 2 August 1992 (age 26) , Cambridge, England.  The education of Charli XCX is Slade School of Fine Art.  The years active of Charli XCX is 2007-present.  The home town of Charli XCX is Start Hill, Essex, England. 	Charli XCX is currently 26 years old.	2
5870	T970	GW51	 Caligula was born as Gaius Julius Caesar , 31 August AD 12 , Antium, Italia.  Caligula died on 24 January AD 41 (aged 28) , Palatine Hill, Rome.  The burial of Caligula is Mausoleum of Augustus, Rome.  The issue of Caligula are Julia Drusilla, Tiberius Gemellus (adoptive), Nymphidius Sabinus (disputed).  	Caligula is a famous Roman figure who died in Rome.	2
8843	T1371	GW22	 The academic staff of Northwestern University is 3,401 (2014).  The students of Northwestern University is 21,208 (Fall 2016).  The undergraduates of Northwestern University is 8,353 (Fall 2016).  The postgraduates of Northwestern University is 12,855 (Fall 2016). 	Northwestern University has more undergraduates than postgraduates in fall 2016.	0
12150	T1996	GW93	 Sir Home Riggs Popham was born on 12 October 1762 Gibraltar.  Sir Home Riggs Popham died on 20 September 1820 (aged 57) Cheltenham.  The commands held of Sir Home Riggs Popham are Cape of Good Hope Station, Jamaica Station.  The battles/wars of Sir Home Riggs Popham are French Revolutionary Wars, Napoleonic Wars. 	Sir Home Riggs Popham livedin Gibraltar most of his adult life.	1
13849	T2419	GW1	 HD 20781 c is a planet.  The semi-major axis of HD 20781 c is 0.3456 ± 0.0047 AU.  The eccentricity of HD 20781 c is 0.28 ± 0.09.  The orbital period of HD 20781 c is 85.131 ± 0.1161 d.  	HD 20781 c has an Semi-major axis that is over 0.355 ± 0.0047 AU.	0
15745	T2631	GW122	 The children of Joseph Barry is David Barry ,  Michael Barry ,  Lisa Barry Fleisher.  The residence of Joseph Barry is Peapack-Gladstone, New Jersey.  The nationality of Joseph Barry is United States.  The occupation of Joseph Barry is real estate developer. 	Nationality is Australian.	0
11683	T1929	GW94	 The father of Showa is Emperor Taisho.  The mother of Showa is Empress Teimei.   The birth name of Showa is Hirohito.  Showa was born on 29 April 1901 Togu Palace, Aoyama, Tokyo, Japan. 	Sh_wa had the same name at birth.	0
6280	T1032	GW32	 In the box office, Cars made $462.2 million.   Cars is a movie.  Cars was starring Owen Wilson ,  Paul Newman ,  Bonnie Hunt,  Larry the Cable Guy.  The production company of Cars are Walt Disney Pictures ,  Pixar Animation Studios. 	The movie cars did not make any money at the box office.	0
15856	T2644	GW1	 The running time of La Grande Abbuffata is 135 minutes , 123 minutes (censored cut).  The language of La Grande Abbuffata is Italian, French.   La Grande Abbuffata was written by Marco Ferreri , Rafael Azcona.  The release date of La Grande Abbuffata is 1973 (1973). 	La Grande Abbuffata was released in three languages.	0
10744	T1794	GW85	 The dam of Istabraq is Betty's Secret.  The record of Istabraq are 40: 25-7-0, 11: 2-4-0  (Flat), 29: 23-3-0  (Hurdle).  The sex of Istabraq is Gelding.  The colour of Istabraq is Bay. 	Istabraq is a white color	0
12275	T2013	GW93	 In the box office, Indiana Jones and the Temple of Doom made $333.1 million.   The release date of Indiana Jones and the Temple of Doom are May 8, 1984 (Westwood), May 23, 1984 (United States).  The running time of Indiana Jones and the Temple of Doom is 118 minutes.  The budget of Indiana Jones and the Temple of Doom is $28.2 million. 	Indiana Jones and the Temple of Doom made over ten times its budget in the box office.	2
772	T119	GW2	 Byun Baek-hyun is a person.  The occupation of Byun Baek-hyun are Singer, actor, model.  The genres of Byun Baek-hyun are pop, contemporary R&B, pop ballad.  The instruments of Byun Baek-hyun is Vocals. 	Byun Baek-hyun was a model before they were a singer.	1
14745	T2519	GW116	 Half a Loaf of Kung Fu was starring Jackie Chan , Dean Shek , James Tien , Doris Lung , Wu Ma.  In the box office, Half a Loaf of Kung Fu made US$17.18 million.   Half a Loaf of Kung Fu was distributed by Lo Wei Motion Picture Company.  The country of Half a Loaf of Kung Fu is Hong Kong. 	The movie took place in one city in Hong Kong.	1
12542	T2274	GW28	 Cape Town is a city.  The city area of Cape Town is 433,688.  The metro area of Cape Town is 4,005,015.  The demonym(s) of Cape Town is Capetonian.  	Cape Town is a city whose inhabitants are known as Capetonians.	2
16344	T2698	GW113	 The members of Boards of Canada is Mike Sandison , Marcus Eoin.  The past members of Boards of Canada is Christopher Horne.   The years active of Boards of Canada was on 1986 (1986)-present.  The associated acts of Boards of Canada are Odd Nosdam, Hexagon Sun. 	Boards of Canada Years active is 1987-present	1
939	T139	GW1	 The artist of Circe Invidiosa is John William Waterhouse.  The year of Circe Invidiosa is 1892.  The dimensions of Circe Invidiosa is 179 cm 85 cm (70 in 33 in).  The location of Circe Invidiosa is Art Gallery of South Australia, Adelaide.  	John William Waterhouse is still alive.	2
952	T140	GW3	 K2-21b is a planet.  The semi major axis of K2-21b is 0.0731 AU.  The eccentricity of K2-21b is null.  The orbital period of K2-21b is 9.32414 d. 	K2-21b revolves around its own sun and and has its own solar system	1
2289	T358	GW4	 Florida Championship Wrestling is a organization.  Florida Championship Wrestling was founded on June 26, 2007.  Florida Championship Wrestling was defunct on August 14, 2012.  The founder(s) of Florida Championship Wrestling is Steve Keirn, WWE. 	The Florida Championship Wrestling league was founded and owned by two different people.	0
4437	T686	GW33	 The associated acts of Dave Mustaine is Megadeth, Metallica, MD.45, Red Lamb, Body Count.  The website of Dave Mustaine is www .megadeth .com.   The genres of Dave Mustaine are Thrash metal, heavy metal, speed metal, hard rock.  The occupation(s) of Dave Mustaine is Singer-songwriter, guitarist, producer, actor, author, talent manager. 	Dave Mustaine is acted in Megadeth, Metallica	1
211	T34	GW3	 John Paul Getty III is a person.  John Paul Getty III died on February 5, 2011 (2011-02-05)  (aged 54)  Wormsley Park, Buckinghamshire, England.  John Paul Getty III was known for Being kidnapped.  The relatives of John Paul Getty III are Mark Getty  (brother)  Ariadne Getty  (sister)  J. Paul Getty  (paternal grandfather)  Ann Rork Light  (paternal grandmother)  George Getty  (paternal great-grandfather)  Sam E. Rork  (maternal great-grandfather) ,  Gordon Getty  (paternal uncle).  	John Paul Getty III was really kidnapped many times.	1
5288	T889	GW27	 Chicago Marathon was date on First/Second Sunday in October (before Columbus Day).  The location of Chicago Marathon is Chicago, Illinois, United States.  Chicago Marathon was established on 1977.  The course records of Chicago Marathon are M : 2:03:45 (2013 - Dennis Kimetto) ,   F : 2:17:18 (2002 - Paula Radcliffe). 	The overall men's record for the Chicago Marathon was set the year the Marathon was established.	0
4119	T643	GW28	 The artist of Dante and Virgil is William-Adolphe Bouguereau.  The subject of Dante and Virgil is The  Divine Comedy.  The dimensions of Dante and Virgil is 281 cm 225 cm (111 in 89 in).  The location of Dante and Virgil is Musée d'Orsay, Paris.  	William-Adolphe Bouguereau used human models for the main subjects.	1
8814	T1367	GW17	 The workmaster of Bouquet of Lilies Clock Fabergé egg is Michael Perkhin.  The materials used of Bouquet of Lilies Clock Fabergé egg is onyx, diamonds, gold, silver, platinum.  The height of Bouquet of Lilies Clock Fabergé egg is 27 centimetres (11 in).  The surprise of Bouquet of Lilies Clock Fabergé egg is ruby pendant with rose-cut diamonds.  	The Bouquet of Lilies Clock FabergŽ egg is made of gold.	2
13469	T2377	GW116	 The 1260 of Grand Duchy of Lithuania is 200,000 km 2  (77,000 sq mi).  The 1430 of Grand Duchy of Lithuania is 930,000 km 2  (360,000 sq mi).  The 1572 of Grand Duchy of Lithuania is 320,000 km 2  (120,000 sq mi).  The 1791 of Grand Duchy of Lithuania is 250,000 km 2  (97,000 sq mi). 	Grand Duchy of Lithuania was 360,000 sq miles in 1430.	2
4546	T698	GW51	 Clover Leaf Fabergé egg is a painting.  The workmaster of Clover Leaf Fabergé egg is Michael Perkhin.  The materials used of Clover Leaf Fabergé egg is gold, platinum, ruby, diamonds.  The surprise of Clover Leaf Fabergé egg is unknown.  	The Clover Leaf FabergŽ egg was inspired by the clover leaf.	1
2519	T394	GW14	 Eva Green is a person.  The native name of Eva Green is Eva Ga lle Green.  The nationality of Eva Green is French.  The parents of Eva Green are Walter Green (father), Marlene Jobert (mother). 	Eva Green speaks more than one language.	1
12389	T2025	GW84	 Indira Gandhi was born on 19 November 1917 Allahabad, United Provinces of Agra and Oudh, British India   (present-day Uttar Pradesh, India).  Indira Gandhi died on 31 October 1984 (1984-10-31)  (aged 66) New Delhi, India.  The cause of death of Indira Gandhi is Assassination.  The spouse(s) of Indira Gandhi is Feroze Gandhi ( m.   1942 ; died  1960 ). 	Indira Gandhi died on Halloween.	2
13505	T2381	GW117	 Gray Tree is a painting.  The year of Gray Tree is 1911 (1911).  The medium of Gray Tree is Oil on canvas.  The dimensions of Gray Tree is 78.50 cm   107.5 cm (30.9 in   42.3 in). 	Grey Tree was painted in the 20th century.	2
6258	T1028	GW0	 The production company of Carrie is Red Bank Films.  Carrie was screenplay by Lawrence D. Cohen.  Carrie was based on Carrie  , by Stephen King.  Carrie was starring Sissy Spacek, John Travolta, Piper Laurie, Amy Irving, William Katt, Nancy Allen, Betty Buckley. 	Carrie is Stephen King's most successful book turned into a film.	1
13339	T2363	GW4	 Girl's Day is a musician.  The genres of Girl's Day are K-pop, Dance-pop, Electro swing.  The years active of Girl's Day is 2010-present.  The labels of Girl's Day are Dream T Entertainment (South Korea), Kiss Entertainment (Japan). 	Girl's Day has only been on one major label.	0
8007	T1256	GW22	 The location of Spanish Property of Cultural Interest is Coruña, Galicia, Spain.  The region of Spanish Property of Cultural Interest is Europe and North America.   Spanish Property of Cultural Interest was built on 2nd century CE.  Spanish Property of Cultural Interest was designated on 3 June 1931. 	Tower of Hercules was built in 2nd century CE and is located in Coru–a, Galicia, Spain.	2
8877	T1376	GW35	 The clearance above of Golden Gate Bridge is 14 ft (4.3 m) at toll gates, Trucks cannot pass.  The toll of Golden Gate Bridge is Cars (southbound only)  ,  $8.00 (Pay by plate), $7.00 (FasTrak), $5.00 (carpools during peak hours, FasTrak only).  The maintained by of Golden Gate Bridge is Golden Gate Bridge, Highway and Transportation District.  The clearance below of Golden Gate Bridge is 220 ft (67.1 m) at high tide. 	Golden Gate Bridge charges the lowest toll fees for carpools.	2
4283	T665	GW33	 Devo is a musician.  The genres of Devo are New wave, synth-pop, art punk, post-punk, art pop, electronic rock.  The labels of Devo are Warner Bros., Virgin, Enigma, Rykodisc, Rhino, Stiff, Restless.  The associated acts of Devo are Devo 2.0, Jihad Jerry & the Evildoers, Toni Basil, Neil Young. 	Devo is a  band gives us New wave, synth-pop, art punk, post-punk, art pop electronic rock	2
1964	T290	GW27	 Breaking Home Ties  (Boy and Father Sitting on Truck) is a painting.  The artist of Breaking Home Ties  (Boy and Father Sitting on Truck) is Norman Rockwell.  The year of Breaking Home Ties  (Boy and Father Sitting on Truck) is 1954.  The medium of Breaking Home Ties  (Boy and Father Sitting on Truck) is Oil on canvas. 	'Breaking Home Ties' was Norman Rockwell's last oil.	1
10434	T1744	GW93	 infinite is a album.  infinite was released on 7 April 2017.  infinite was recorded on 2016.  The studio of infinite are The Tracking Room  (Nashville, Tennessee), Anarchy Studios  (Nashville, TN), Noble Street Studios  (Toronto, Canada), X-Level Studios  (Stockholm, Sweden), Doron Plascow Studios  (Tel Aviv, Israel), Headline Studios  (Harston, UK). 	Infinite was recorded the most at Headline Studios.	1
4046	T634	GW51	 Denial was directed by Mick Jackson.  Denial was screenplay by David Hare.  Denial was starring Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott, Jack Lowden, Caren Pistorius, Alex Jennings.  The production company of Denial are Krasnoff/Foster Entertainment, Shoebox Films, Participant Media, BBC Films. 	Denial is a movie directed by Mick Jackson.	2
6618	T1074	GW28	 Cars 3 was distributed by Walt Disney Studios , Motion Pictures.  Cars 3 was screenplay by Kiel Murray, Bob Peterson, Mike Rich.  Cars 3 was produced by Kevin Reher.  The release date of Cars 3 are May 23, 2017 (2017-05-23) (Kannapolis), June 16, 2017 (2017-06-16) (United States). 	Cars 3 won numerous industry awards.	1
14615	T2505	GW122	 Roman Holiday was edited by Robert Swink.  Roman Holiday was produced by William Wyler.  Roman Holiday was screenplay by Dalton Trumbo, Ian McLellan Hunter, John Dighton.  Roman Holiday was story by Dalton Trumbo. 	The story was written by Dalton Trumbo.	2
241	T38	GW4	 The genre(s) of Chess are Board game , Abstract strategy game , Mind sport.  The years active of Chess is c.  6th-century to present.  The players of Chess is 2.  The playing time of Chess was on Casual games usually last 10 to 60 minutes; tournament games last anywhere from about ten minutes (fast chess) to six hours or more.. 	A game of chess can take half a day to play.	1
6548	T1115	GW27	 Bringing It All Back Home was recorded on January 13-15, 1965.  The studio of Bringing It All Back Home is Columbia Studio A & Studio B, New York City.  The label of Bringing It All Back Home is Columbia.  The producer of Bringing It All Back Home is Tom Wilson.  	'Bringing It All Back Home' was produced for Columbia by Tom Wilson.	2
11007	T1832	GW93	 The doctoral advisor of Ivan Pului was on August Kundt.   Ivan Pului died on 31 January 1918 (aged 72)  Prague, Austria-Hungary (present-day Czech republic).  The alma mater of Ivan Pului are University of Vienna, University of Strasbourg.  The institutions of Ivan Pului is Czech Technical University in Prague. 	Ivan Pului graduated from University of Strasbourg.	1
5518	T923	GW12	 The president of the senate of Kingdom of Cambodia is Say Chhum.  The president of the national assembly of Kingdom of Cambodia is Heng Samrin.  The upper house of Kingdom of Cambodia is Senate.  The lower house of Kingdom of Cambodia is National Assembly.  	The president of the senate and the president of the National Assembly are the same person.	0
4538	T697	GW28	 Cleopatra and Caesar is a painting.  The artist of Cleopatra and Caesar is Jean-Léon Gérôme.  The medium of Cleopatra and Caesar is Oil on canvas.  The location of Cleopatra and Caesar is Private collection.  	Cleopatra and Caesar is on view for public display.	0
10665	T1781	GW94	 The discovery date was on November 1, 2010 (announced), November 22, 2010 (published).  The discoverer(s) of HR 8799 e is Marois et al..  The discovery site of HR 8799 e is Keck and Gemini observatories in Hawaii.  The discovery status of HR 8799 e is Published.  	Marois worked with ten other scientists.	1
12508	T2270	GW114	 Men's middleweight boxing at the Games of the XXX Olympiad is a sports event.  The venue of Men's middleweight boxing at the Games of the XXX Olympiad is ExCeL Exhibition Centre.  The date of Men's middleweight boxing at the Games of the XXX Olympiad is 28 July to 12 August.  The competitors of Men's middleweight boxing at the Games of the XXX Olympiad is 28 from 28 nations.  	The competition consisted of a single-elimination tournament.	0
6554	T1067	GW27	 Cactus Cooler is a food&drink.  The type of Cactus Cooler is Orange-Pineapple Flavored soft drink.  The manufacturer of Cactus Cooler is Keurig Dr Pepper.  The related products of Cactus Cooler is Fanta, Slice, Orange Crush, Sunkist.  	Cactus Cooler is an orange-pineapple drink made by Keurig Dr Pepper.	2
6433	T1051	GW51	 Boxing is a sport.  The also known as of Boxing is Western Boxing, Pugilism   See note..  The country of origin of Boxing is Prehistoric.  The number of olympic sport in Boxing are 688 BC (Ancient Greece) , 1904 (modern).  	Boxing has its origins as an Olympic sport starting a millennia ago.	0
2421	T2008	GW28	 The official languages of Hong Kong Special Administrative Region of the People's Republic of China are Chinese, English.  The secretary for justice  of Hong Kong Special Administrative Region of the People's Republic of China is Teresa Cheng.  The official scripts of Hong Kong Special Administrative Region of the People's Republic of China are Traditional Chinese, English alphabet.  The ethnic groups of Hong Kong Special Administrative Region of the People's Republic of China are 92.0% Chinese, 2.5% Filipino, 2.1% Indonesian, 0.8% White, 2.6% Other. 	Hong Kong Special Administrative Region of the People's Republic of China is ruled from Beijing.	0
13018	T2327	GW116	 Emmanuel Macron is a person.  The prime minister of Emmanuel Macron is Manuel Valls.  The preceded by of Emmanuel Macron is Arnaud Montebourg.  The succeeded by of Emmanuel Macron is Michel Sapin.  	Emmanuel Macron took office in September 2014.	0
10139	T1669	GW4	 The breed of Kabang is Askal.  Kabang was born on February 29, 2008  (age 10)  Philippines.  The nation from of Kabang is Filipino.  Kabang was known for Saving the lives of two children in a motorcycle accident. 	Kabang as born on an Island.	2
11440	T1894	GW28	 Idris Elba is a person.  Idris Elba was born on 6 September 1972  (age 46)   Hackney, London, England.  The years active of Idris Elba was on 1994 - present.  The number of children of Idris Elba are 2.  	Idris Elba has been active since his teens.	0
4994	T837	GW6	 The origin of AC/DC is Sydney, New South Wales, Australia.  The genres of AC/DC are Hard rock, blues rock, rock and roll.  The years active of AC/DC was on 1973 -present.  The labels of AC/DC are Albert, EMI, Columbia, Epic, Atlantic, Atco, Elektra, East West. 	AC/DC has never been in the southern hemisphere.	0
2597	T410	GW30	 Explosions in the Sky is a musician.  The genres of Explosions in the Sky are Post-rock , instrumental rock , soundtrack.  The labels of Explosions in the Sky is Temporary Residence Limited, Bella Union.  The associated acts of Explosions in the Sky is Inventions. 	Explosions in the Sky have composed pop music.	0
11743	T1937	GW86	 Jacqueline Kennedy Onassis was born on July 28, 1929  Southampton, New York, U.S..  The birth name of Jacqueline Kennedy Onassis is Jacqueline Lee Bouvier.  The children of Jacqueline Kennedy Onassis are Arabella, Caroline, John Jr., Patrick.  The spouse(s) of Jacqueline Kennedy Onassis are John F. Kennedy ( m.  1953; died 1963), Aristotle Onassis ( m.  1968; died 1975). 	Jacqueline Kennedy Onassis's maiden surname is Onassis.	0
2596	T410	GW30	 Explosions in the Sky is a musician.  The origin of Explosions in the Sky is Austin, Texas, United States Midland, Texas, United States.  The genres of Explosions in the Sky are Post-rock , instrumental rock , soundtrack.  The labels of Explosions in the Sky is Temporary Residence Limited, Bella Union. 	The only rock band in the Temporary Residence Limited have been Explosions in the Sky.	1
5623	T937	GW59	 The paternal grandsire of Bushwacker is Naccarato Breeding.  The paternal granddam of Bushwacker is AN #11.  The maternal grandsire of Bushwacker is Diamond's Ghost.  The maternal granddam of Bushwacker is Ratjen Breeding. 	Diamond's Ghost was Bushwacker's maternal granddam.	0
2504	T392	GW27	 Jamiroquai is a musician.  The genres of Jamiroquai are Acid jazz , funk , R&B , disco.  The labels of Jamiroquai are Acid Jazz , Sony Soho  , Columbia , Work , Epic , Universal , Mercury , Virgin EMI.  The associated acts of Jamiroquai are Brand New Heavies , Radio Silence. 	Jamiroquai played mainly acid jazz on the Acid Jazz label.	1
8146	T1278	GW72	 Chicago is a musician.  The origin of Chicago is Chicago, Illinois, United States.  The genres of Chicago are Rock, soft rock, pop rock, jazz rock.  The labels of Chicago are Columbia, Warner Bros., Full Moon, Rhino, Reprise, Chicago Records/Chicago Records II, Frontiers Records. 	The band Chicago presently records on the Columbia label	1
5583	T932	GW6	 The subsidiaries of Lance, Inc. are Tom's Snacks ,  Cape Cod Potato Chips ,  Vista Bakery, Inc. ,  Stella D'oro.  The industry of Lance, Inc. is Snack food.  The products of Lance, Inc. are ToastChee, Thunder potato chips ,  Captain's Wafers , Cape Cod Potato Chips.  The parent of Lance, Inc. is Snyder's-Lance. 	ToastChee products are made by Tom's Snacks.	1
10195	T1694	GW84	 The maker of Kara Mucho is Koikeya.  The ingredients of Kara Mucho are potato, vegetable oil, red pepper powder, salt, sugar, MSG, spice.  The flavours of Kara Mucho are Kara Mucho Sticks, Hot chili, Kara Mucho Chips, Hot chili, Kara Mucho Sticks, Golden chili, Kara Mucho Chips, Golden chili, Gekikara Kara Mucho Sticks, Intense spicy hot chili, Gekikara Kara Mucho Chips, Intense spicy hot chili.  	Kara Mucho is a corn product.	0
7501	T1192	GW35	 The manufacturer of A220 are Bombardier Aerospace, C Series Aircraft Limited Partnership (since 1 July 2018).  The unit cost of A220 is -100: US$ 79.5 million  , -300: US$ 89.5 million.   A220 was first flight on 16 September 2013.  A220 was introduction on 15 July 2016 with Swiss International Air Lines. 	AirBaltic A220-300 is sold only to 4 airline companies.	1
5486	T919	GW51	 Boy Leading a Horse is a painting.  The artist of Boy Leading a Horse is Pablo Picasso.  The medium of Boy Leading a Horse is Oil on canvas.  The location of Boy Leading a Horse is Museum of Modern Art, New York City.  	Boy Leading a Horse is an oil painting on canvas by Picasso.	2
6590	T1214	GW12	 The origin of Bread is Los Angeles, California, United States.  The genres of Bread is Soft rock.  The labels of Bread is Elektra.  The associated acts of Bread are The Remingtons, The Pleasure Fair, Toast/Radio Dixie.  	Bread, a soft rock band, originated in Los Angeles, California.	2
5533	T924	GW51	 Bull-Leaping Fresco is a painting.  The artist of Bull-Leaping Fresco is Unknown.  The location of Bull-Leaping Fresco is Heraklion Archaeological Museum, Heraklion, Crete.  The owner of Bull-Leaping Fresco is Hellenic Republic.  	Bull-Leaping Fresco has a known artist from Central Italy.	0
2033	T304	GW14	 Charles Sumner Tainter was born on April 25, 1854   ( 1854-04-25 )   Watertown, Massachusetts, U.S..  Charles Sumner Tainter died on April 20, 1940   ( 1940-04-21 )  (aged 85)  San Diego, California, U.S..  The nationality of Charles Sumner Tainter is American.  The spouse(s) of Charles Sumner Tainter are Lila R. Munro, 1886 , Laura F. Onderdonk, 1928.  	Laura Onderdonk was born in America.	1
13554	T2387	GW117	 Gymnastics at the Games of the XXIII Olympiad is a sports event.  The venue of Gymnastics at the Games of the XXIII Olympiad is Pauley Pavilion.  The dates of Gymnastics at the Games of the XXIII Olympiad is 29 July - 11 August 1984.  	Pauley Pavillion can hold more than 20000 people.	1
12572	T2278	GW1	 The type of Carthage is Cultural.  The criteria of Carthage is ii, iii, vi.  Carthage was designated on 1979  (3rd session).  The reference no. of Carthage is 37. 	Carthage has multiple different criteria.	2
1322	T195	GW1	 The counties of Chicago, Illinois is Cook, DuPage.  The incorporated (town) was on August 12, 1833.  The incorporated (city) was on March 4, 1837.  The founded by of Chicago, Illinois is Jean Baptiste Point du Sable. 	Jean Baptiste Point du Sable was happy with the city that he founded (Chicago, IL).	1
4288	T665	GW51	 Devo was also known as The Wipeouters.  The genres of Devo are New wave, synth-pop, art punk, post-punk, art pop, electronic rock.  The years active of Devo was on 1973-1991, 1996-present.  The associated acts of Devo are Devo 2.0, Jihad Jerry & the Evildoers, Toni Basil, Neil Young. 	Devo has been well known for their rap hits since they started as a group in 1981.	0
11568	T1912	GW84	 The relatives of Hiram Percy Maxim is Hudson Maxim (uncle).  Hiram Percy Maxim died on February 17, 1936 (aged 66)  La Junta, Colorado.  Hiram Percy Maxim was born on September 2, 1869  Brooklyn, New York.  The children of Hiram Percy Maxim are Hiram Hamilton Maxim, Percy Maxim Lee. 	Hiram Percy Maxim's first son was Percy.	1
3579	T563	GW51	 Damascus is a country.  The official name of Damascus is Ancient City of Damascus.  The state party of Damascus is Syria.  The region of Damascus is Arab States.  	Damascus is a famous city from ancient times, located in Syria.	2
14625	T2506	GW107	 The residence of Ron S. Geffner is New York City, United States.  The nationality of Ron S. Geffner is American.  The alma mater of Ron S. Geffner is Rutgers University ,  Benjamin N. Cardozo School of Law.  The employer of Ron S. Geffner is Sadis & Goldberg.  	Ron S. Geffner was born in New York City.	1
